Year,College,Term,POT,Course ID,Title,CRN,Students,Primary,PEER,SELE,Respondents,Grade,Percentage of Students
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,Bs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,Cs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,Ds,0.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,Fs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,Ps,100.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,NPs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,As,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,Bs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,Cs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,Ds,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,Fs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,Ps,100.00%
2022,Technological Innovation ,202222,3,CIT-490-902,Internship,21446,9,Y,NA,,0,NPs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,As,42.10%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,Bs,47.40%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,Cs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,Ds,0.00%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,Fs,10.50%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,Ps,0.00%
2023,Technological Innovation ,202321,1,SWE-321-001,OOP Lab,21471,20,Y,NA,3.86,7,NPs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,As,23.50%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,Bs,76.50%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,Cs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,Ds,0.00%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,Fs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,Ps,0.00%
2023,Technological Innovation ,202321,1,SWE-321-902,OOP Lab,21445,17,Y,NA,5,2,NPs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,As,15.40%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,Bs,84.60%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,Cs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,Ds,0.00%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,Fs,0.00%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,Ps,0.00%
2023,Technological Innovation ,202321,1,SWE-321-904,OOP Lab,21414,13,Y,NA,5,5,NPs,0.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,As,0.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,Bs,9.10%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,Cs,50.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,Ds,18.20%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,Fs,22.70%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,Ps,0.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-005,Applied Algorithmic Thinking,22529,23,Y,NA,3.38,13,NPs,0.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,As,8.30%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,Bs,16.70%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,Cs,12.50%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,Ds,29.20%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,Fs,33.30%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,Ps,0.00%
2023,Interdisciplinary Studies,202321,10,ICB-103-015,Applied Algorithmic Thinking,22552,24,Y,NA,2,11,NPs,0.00%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,As,21.70%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,Bs,26.10%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,Cs,43.50%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,Ds,4.30%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,Fs,4.30%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,Ps,0.00%
2023,Interdisciplinary Studies,202322,1,ICS-220-001,Program. Fund.,21806,23,Y,NA,4,7,NPs,0.00%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,As,12.50%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,Bs,29.20%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,Cs,37.50%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,Ds,16.70%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,Fs,4.20%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,Ps,0.00%
2023,Interdisciplinary Studies,202322,1,ICS-220-004,Program. Fund.,22488,24,Y,NA,4.25,4,NPs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,As,33.30%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,Bs,53.30%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,Cs,6.70%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,Ds,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,Fs,6.70%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,Ps,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-004,Program. Fund.,22589,17,Y,NA,4.75,8,NPs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,As,40.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,Bs,60.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,Cs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,Ds,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,Fs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,Ps,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-220-005,Program. Fund.,22591,5,Y,NA,4.5,2,NPs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,As,23.80%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,Bs,47.60%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,Cs,28.60%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,Ds,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,Fs,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,Ps,0.00%
2024,Interdisciplinary Studies,202421,1,ICS-351-001,Machine Learning,23205,21,Y,NA,4.36,14,NPs,0.00%
